3822133,07:45:00,07:45:00,21315,46
3822133,07:46:00,07:46:00,358,47
3822133,07:47:00,07:47:00,21316,48
3822133,07:48:00,07:48:00,21317,49
3822133,07:49:00,07:49:00,10275,50
3822133,07:50:00,07:50:00,10272,51
3822133,07:53:00,07:53:00,18451,52
3822133,07:53:00,07:53:00,10266,53
3822133,07:56:00,07:56:00,10263,54
3822133,07:58:00,07:58:00,10259,55
3822133,07:59:00,07:59:00,10255,56
3822133,08:00:00,08:00:00,10340,57
3822133,08:00:00,08:00:00,18457,58
3822133,08:02:00,08:02:00,10331,59
3822133,08:03:00,08:03:00,10329,60
3822133,08:04:00,08:04:00,14930,61
3822133,08:04:00,08:04:00,21318,62
3822133,08:05:00,08:05:00,10288,63
3822133,08:06:00,08:06:00,69,64
3786534,03:55:00,03:55:00,369,10
3786534,03:55:00,03:55:00,15451,11
3786534,03:55:00,03:55:00,15453,12
3786534,03:56:00,03:56:00,15456,13
3786534,03:56:00,03:56:00,15457,14
3786534,03:56:00,03:56:00,15459,15
3786534,03:57:00,03:57:00,28403,16
3786534,03:57:00,03:57:00,15461,17
3786534,03:57:00,03:57:00,15479,18
3786534,03:58:00,03:58:00,15481,19
3786534,03:58:00,03:58:00,15483,20
3786534,03:58:00,03:58:00,15484,21
3786534,03:59:00,03:59:00,15488,22
3786534,04:00:00,04:00:00,370,23
3786534,04:00:00,04:00:00,15490,24
3786534,04:00:00,04:00:00,15583,27
3786534,04:00:00,04:00:00,15585,28
3786534,04:01:00,04:01:00,15506,29
3786534,04:01:00,04:01:00,15509,30
3786534,04:02:00,04:02:00,15510,31
3786534,04:02:00,04:02:00,15514,32
3786534,04:02:00,04:02:00,15515,33
3786534,04:03:00,04:03:00,15516,34
3786534,04:03:00,04:03:00,15517,35
3786534,04:04:00,04:04:00,15518,36
3786534,04:04:00,04:04:00,15519,37
3786534,04:04:00,04:04:00,15520,38
3786534,04:05:00,04:05:00,15521,39
3786534,04:05:00,04:05:00,15522,40
3786534,04:05:00,04:05:00,15523,41
3786534,04:05:00,04:05:00,15524,42
3786534,04:06:00,04:06:00,15525,43
3786534,04:06:00,04:06:00,15526,44
3786534,04:06:00,04:06:00,15527,45
