2, 767, 52nd St & Girard Av - FS
2, 768, 52nd St & Haverford Av - FS
2, 769, 52nd St & Market St
2, 771, 52nd St & Baltimore Av
2, 776, 54th St & Chester Av
2, 777, 52nd St & Baltimore Av
2, 779, 52nd St & Market St
2, 780, 52nd St & Haverford Av - FS
2, 781, 52nd St & Girard Av
2, 784, Luzerne St & 12th St - MBFS
2, 785, Wayne Av & Manheim St
2, 787, Wayne Av & Carpenter Ln 
2, 788, Wayne Av & Carpenter Ln
2, 790, Wayne Av & Manheim St
2, 791, Wayne Av & Berkley St
2, 797, Somerset Station
2, 801, Kensington Av & Somerset St 
2, 806, Old York Rd & Cheltenham Av - FS
2, 807, Old York Rd & Harte Rd - MBFS
2, 808, Old York Rd & Edgehill Rd
2, 809, Willow Grove Park Mall
2, 810, Prudential Office Campus 
2, 811, Hog Island Rd at UPS Lot
2, 814, Cross Keys Center Doylestown    
2, 816, Easton Rd & Maple Av - FS
2, 817, Turnpike Dr & Angelo's
2, 818, UPS Air Hub & Hog Island Rd 
2, 821, Old York Rd & Edgehill Rd
2, 822, Old York Rd & Harte Rd
2, 823, Old York Rd & Cheltenham Av
2, 826, Torresdale Av & Hunting Park Av
2, 827, Erie Av & Kensington Av - FS
2, 828, Erie Av & Front St 
2, 829, Erie Av & 10th St 
2, 837, Erie Av & Front St 
2, 838, Erie Torresdale Station
2, 839, Torresdale Av & Hunting Park Av
2, 841, Fern Rock Transportation Center
2, 842, Godfrey Av & 5th St     
2, 843, Cheltenham Av & 2nd St - FS
2, 844, Olney Av & Rising Sun Av Loop
2, 845, Rising Sun Av & Wyoming Av
2, 846, Front St & Erie Av
2, 849, 4th St & Girard Av  - FS     
2, 850, 4th St & Market St 
2, 851, 4th St & Washington Av
2, 853, 4th St & Oregon Av 
2, 855, 2nd St & Oregon Av - FS
2, 856, 3rd St & Ellsworth St
2, 857, 3rd St & Market St 
2, 861, Front St & Erie Av
2, 862, Rising Sun Av & Wyoming Av 
2, 864, 2nd St & Cheltenham Av - FS
2, 865, Godfrey Av & 5th St
2, 867, Frankford Transportation Center - Rt 58
2, 868, Bustleton Av & Cottman Av
2, 870, Red Lion Rd & Haldeman Av - FS
2, 872, Tomlinson Rd & Bustleton Av - MBFS
2, 873, Rennard St & Bustleton Av
2, 874, Bustleton Av & County Line
2, 875, Elmwood Av & Brownsville Rd
2, 876, Elmwood Av & Brownsville Rd - FS
2, 877, Bustleton Av & County Line
2, 878, Bustleton Av & Tomlinson Rd
2, 879, Bustleton Av & Rennard St
2, 880, Bustleton Av & Verree Rd
2, 882, Bustleton Av & Strahle St - FS
2, 883, Bustleton Av & Cottman Av - FS
2, 886, Castor Av & Levick St 
2, 887, Castor Av & Cottman Av 
2, 888, Alma Loop
2, 890, Castor Av & Elgin Av 
2, 891, Castor Av & Levick St 
2, 892, Oxford Av & Frankford Av 
2, 898, Allegheny Av & 26th St
2, 906, Delaware Av & Wheatsheaf Ln
2, 907, Ridge Av & Domino Ln - FS
2, 908, Umbria St & Domino Ln - FS
2, 909, Flat Rock Rd & Container Loop
2, 911, Ridge Av & Lehigh Av 
2, 912, Ridge Av & Dauphin St 
2, 913, Ridge Av & Girard Av 
2, 915, 9th St & Market St - FS
2, 917, Ridge Av & Girard Av
2, 918, Ridge Av & Dauphin St 
2, 919, Ridge Av & Lehigh Av 
2, 920, Ridge Av & Allegheny Av
2, 922, Umbria St & Domino Ln
2, 925, Rising Sun Av & Courtland St 
2, 935, Washington Av & Broad St 
2, 937, 33rd St & Wharton St 
2, 938, Farragut St & Market St
2, 941, Farragut St & Market St - FS 
2, 944, Washington Av & Broad St 
2, 947, Walnut Ln & Henry Av
2, 949, Germantown Av & Chelten Av 
2, 950, Germantown Av & Chelten Av
2, 951, Walnut Ln & Henry Av
2, 952, City Av & Belmont Av - MBFS
2, 954, City Line Loop
2, 957, Frankford Av & Rhawn St - FS
2, 958, Frankford Av & Cottman Av 
2, 959, Frankford Av & Robbins Av 
2, 960, Frankford Av & Robbins Av
2, 961, Frankford Av & Cottman Av
2, 964, Frankford Av & Rhawn St - FS
2, 970, Verree Rd & Rhawn St 
2, 971, Verree Rd & Red Lion Rd 
2, 972, Sandmeyer Ln & Red Lion Rd - MBFS
2, 973, Verree Rd & Bustleton Av 
2, 974, Northeast Av & Comcast
2, 976, Academy Rd & Comly Rd - FS
2, 979, Medford Rd & Atmore Rd - FS
2, 980, Comly Rd & Caroline Rd
2, 982, Bustleton Av & Verree Rd
2, 984, Verree Rd & Red Lion Rd - FS
2, 985, Verree Rd & Rhawn St 
2, 986, 10th St & Oregon Av 
2, 988, Moyamensing Av & 20th St
2, 989, Island Av & Penrose Av - MBFS
2, 990, Bartram Av & 84th St - MBFS
2, 992, Frankford Av & Wellington St 
2, 994, Enterprise Av & Fort Mifflin - FS
2, 995, Executive Av & Enterprise Av - FS
2, 998, Penrose Av & 20th St - FS 
2, 999, Oregon Av & 10th St 
